Município;Total;UF;Data
ALTAMIRA;232;PA;16/03/2021
ANAJAS;15;PA;16/03/2021
ANANINDEUA;864;PA;16/03/2021
ANAPU;23;PA;16/03/2021
AUGUSTO CORREA;9;PA;16/03/2021
AURORA DO PARA;12;PA;16/03/2021
AVEIRO;3;PA;16/03/2021
BAGRE;6;PA;16/03/2021
BAIAO;10;PA;16/03/2021
BANNACH;3;PA;16/03/2021
BARCARENA;260;PA;16/03/2021
BELEM;2826;PA;16/03/2021
BELTERRA;15;PA;16/03/2021
BENEVIDES;54;PA;16/03/2021
BOM JESUS DO TOCANTINS;2;PA;16/03/2021
BONITO;7;PA;16/03/2021
BRAGANCA;79;PA;16/03/2021
BRASIL NOVO;13;PA;16/03/2021
BREJO GRANDE DO ARAGUAIA;1;PA;16/03/2021
BREU BRANCO;15;PA;16/03/2021
BREVES;44;PA;16/03/2021
BUJARU;13;PA;16/03/2021
CACHOEIRA DO ARARI;5;PA;16/03/2021
CACHOEIRA DO PIRIA;6;PA;16/03/2021
CAMETA;71;PA;16/03/2021
CANAA DOS CARAJAS;157;PA;16/03/2021
CAPANEMA;81;PA;16/03/2021
CAPITAO POCO;23;PA;16/03/2021
CASTANHAL;241;PA;16/03/2021
CHAVES;4;PA;16/03/2021
COLARES;6;PA;16/03/2021
CONCEICAO DO ARAGUAIA;35;PA;16/03/2021
CONCORDIA DO PARA;14;PA;16/03/2021
CUMARU DO NORTE;7;PA;16/03/2021
CURIONOPOLIS;26;PA;16/03/2021
CURRALINHO;6;PA;16/03/2021
CURUA;7;PA;16/03/2021
CURUCA;24;PA;16/03/2021
DOM ELISEU;30;PA;16/03/2021
ELDORADO DOS CARAJAS;32;PA;16/03/2021
FARO;3;PA;16/03/2021
FLORESTA DO ARAGUAIA;16;PA;16/03/2021
GARRAFAO DO NORTE;7;PA;16/03/2021
GOIANESIA DO PARA;21;PA;16/03/2021
GURUPA;20;PA;16/03/2021
IGARAPE-ACU;18;PA;16/03/2021
IGARAPE-MIRI;22;PA;16/03/2021
INHANGAPI;2;PA;16/03/2021
IPIXUNA DO PARA;10;PA;16/03/2021
IRITUIA;15;PA;16/03/2021
ITAITUBA;181;PA;16/03/2021
ITUPIRANGA;27;PA;16/03/2021
JACAREACANGA;13;PA;16/03/2021
JACUNDA;21;PA;16/03/2021
JURUTI;60;PA;16/03/2021
LIMOEIRO DO AJURU;7;PA;16/03/2021
MAE DO RIO;33;PA;16/03/2021
MARABA;458;PA;16/03/2021
MARACANA;11;PA;16/03/2021
MARAPANIM;16;PA;16/03/2021
MARITUBA;85;PA;16/03/2021
MEDICILANDIA;15;PA;16/03/2021
MELGACO;15;PA;16/03/2021
MOCAJUBA;16;PA;16/03/2021
MOJU;28;PA;16/03/2021
MOJUI DOS CAMPOS;8;PA;16/03/2021
MONTE ALEGRE;54;PA;16/03/2021
MUANA;14;PA;16/03/2021
NOVA ESPERANCA DO PIRIA;5;PA;16/03/2021
NOVA IPIXUNA;9;PA;16/03/2021
NOVA TIMBOTEUA;5;PA;16/03/2021
NOVO PROGRESSO;41;PA;16/03/2021
NOVO REPARTIMENTO;41;PA;16/03/2021
OBIDOS;54;PA;16/03/2021
OEIRAS DO PARA;5;PA;16/03/2021
ORIXIMINA;100;PA;16/03/2021
OUREM;12;PA;16/03/2021
OURILANDIA DO NORTE;38;PA;16/03/2021
PACAJA;36;PA;16/03/2021
PALESTINA DO PARA;8;PA;16/03/2021
PARAGOMINAS;143;PA;16/03/2021
PARAUAPEBAS;739;PA;16/03/2021
PAU D'ARCO;1;PA;16/03/2021
PEIXE-BOI;2;PA;16/03/2021
PICARRA;9;PA;16/03/2021
PLACAS;10;PA;16/03/2021
PONTA DE PEDRAS;7;PA;16/03/2021
PORTEL;33;PA;16/03/2021
PORTO DE MOZ;9;PA;16/03/2021
PRAINHA;25;PA;16/03/2021
PRIMAVERA;6;PA;16/03/2021
QUATIPURU;8;PA;16/03/2021
REDENCAO;77;PA;16/03/2021
RIO MARIA;13;PA;16/03/2021
RONDON DO PARA;29;PA;16/03/2021
RUROPOLIS;18;PA;16/03/2021
SALINOPOLIS;37;PA;16/03/2021
SALVATERRA;18;PA;16/03/2021
SANTA BARBARA DO PARA;11;PA;16/03/2021
SANTA CRUZ DO ARARI;1;PA;16/03/2021
SANTA ISABEL DO PARA;56;PA;16/03/2021
SANTA LUZIA DO PARA;17;PA;16/03/2021
SANTA MARIA DAS BARREIRAS;12;PA;16/03/2021
SANTA MARIA DO PARA;13;PA;16/03/2021
SANTANA DO ARAGUAIA;33;PA;16/03/2021
SANTAREM;474;PA;16/03/2021
SANTAREM NOVO;1;PA;16/03/2021
SANTO ANTONIO DO TAUA;23;PA;16/03/2021
SAO CAETANO DE ODIVELAS;15;PA;16/03/2021
SAO DOMINGOS DO ARAGUAIA;16;PA;16/03/2021
SAO DOMINGOS DO CAPIM;14;PA;16/03/2021
SAO FELIX DO XINGU;47;PA;16/03/2021
SAO FRANCISCO DO PARA;13;PA;16/03/2021
SAO GERALDO DO ARAGUAIA;18;PA;16/03/2021
SAO JOAO DA PONTA;2;PA;16/03/2021
SAO JOAO DE PIRABAS;6;PA;16/03/2021
SAO JOAO DO ARAGUAIA;3;PA;16/03/2021
SAO MIGUEL DO GUAMA;37;PA;16/03/2021
SAO SEBASTIAO DA BOA VISTA;10;PA;16/03/2021
SAPUCAIA;5;PA;16/03/2021
SENADOR JOSE PORFIRIO;13;PA;16/03/2021
SOURE;23;PA;16/03/2021
TAILANDIA;52;PA;16/03/2021
TERRA ALTA;1;PA;16/03/2021
TERRA SANTA;20;PA;16/03/2021
TOME-ACU;47;PA;16/03/2021
TRACUATEUA;16;PA;16/03/2021
TRAIRAO;14;PA;16/03/2021
TUCUMA;32;PA;16/03/2021
TUCURUI;117;PA;16/03/2021
ULIANOPOLIS;22;PA;16/03/2021
URUARA;13;PA;16/03/2021
VIGIA;20;PA;16/03/2021
VISEU;24;PA;16/03/2021
VITORIA DO XINGU;22;PA;16/03/2021
XINGUARA;40;PA;16/03/2021
AGUA BRANCA;4;PB;16/03/2021
ALAGOA GRANDE;10;PB;16/03/2021
ALAGOA NOVA;4;PB;16/03/2021
ALAGOINHA;7;PB;16/03/2021
ALCANTIL;2;PB;16/03/2021
ALHANDRA;18;PB;16/03/2021
APARECIDA;2;PB;16/03/2021
ARARA;8;PB;16/03/2021
ARARUNA;5;PB;16/03/2021
AREIA;14;PB;16/03/2021
AREIA DE BARAUNAS;3;PB;16/03/2021
AREIAL;9;PB;16/03/2021
AROEIRAS;10;PB;16/03/2021
ASSUNCAO;1;PB;16/03/2021
BAIA DA TRAICAO;3;PB;16/03/2021
BANANEIRAS;12;PB;16/03/2021
BARRA DE SANTA ROSA;8;PB;16/03/2021
BARRA DE SANTANA;2;PB;16/03/2021
BAYEUX;62;PB;16/03/2021
BELEM;19;PB;16/03/2021
BELEM DO BREJO DO CRUZ;1;PB;16/03/2021
BERNARDINO BATISTA;1;PB;16/03/2021
BOA VENTURA;1;PB;16/03/2021
BOA VISTA;1;PB;16/03/2021
BOM JESUS;4;PB;16/03/2021
BOM SUCESSO;1;PB;16/03/2021
BONITO DE SANTA FE;10;PB;16/03/2021
BOQUEIRAO;8;PB;16/03/2021
BREJO DO CRUZ;3;PB;16/03/2021
BREJO DOS SANTOS;3;PB;16/03/2021
CAAPORA;28;PB;16/03/2021
CABACEIRAS;1;PB;16/03/2021
CABEDELO;129;PB;16/03/2021
CACHOEIRA DOS INDIOS;3;PB;16/03/2021
CACIMBA DE DENTRO;1;PB;16/03/2021
CACIMBAS;1;PB;16/03/2021
CAICARA;15;PB;16/03/2021
CAJAZEIRAS;53;PB;16/03/2021
CAJAZEIRINHAS;2;PB;16/03/2021
CAMALAU;1;PB;16/03/2021
CAMPINA GRANDE;571;PB;16/03/2021
CAPIM;1;PB;16/03/2021
CARAUBAS;3;PB;16/03/2021
CASSERENGUE;3;PB;16/03/2021
CATINGUEIRA;6;PB;16/03/2021
CATOLE DO ROCHA;22;PB;16/03/2021
CONCEICAO;12;PB;16/03/2021
CONDADO;4;PB;16/03/2021
CONDE;16;PB;16/03/2021
CONGO;1;PB;16/03/2021
COREMAS;6;PB;16/03/2021
COXIXOLA;1;PB;16/03/2021
CRUZ DO ESPIRITO SANTO;4;PB;16/03/2021
CUBATI;2;PB;16/03/2021
CUITE;9;PB;16/03/2021
CUITEGI;4;PB;16/03/2021
CURRAL VELHO;3;PB;16/03/2021
DAMIAO;1;PB;16/03/2021
DESTERRO;7;PB;16/03/2021
DIAMANTE;8;PB;16/03/2021
DONA INES;6;PB;16/03/2021
DUAS ESTRADAS;2;PB;16/03/2021
EMAS;3;PB;16/03/2021
ESPERANCA;21;PB;16/03/2021
FAGUNDES;5;PB;16/03/2021
FREI MARTINHO;1;PB;16/03/2021
GADO BRAVO;2;PB;16/03/2021
GUARABIRA;75;PB;16/03/2021
GURINHEM;1;PB;16/03/2021
GURJAO;3;PB;16/03/2021
IBIARA;3;PB;16/03/2021
IGARACY;6;PB;16/03/2021
IMACULADA;5;PB;16/03/2021
INGA;9;PB;16/03/2021
ITABAIANA;12;PB;16/03/2021
ITAPORANGA;17;PB;16/03/2021
ITAPOROROCA;4;PB;16/03/2021
ITATUBA;3;PB;16/03/2021
JACARAU;8;PB;16/03/2021
JERICO;5;PB;16/03/2021
JOAO PESSOA;1736;PB;16/03/2021
JUAREZ TAVORA;6;PB;16/03/2021
JUAZEIRINHO;22;PB;16/03/2021
JUNCO DO SERIDO;2;PB;16/03/2021
JURIPIRANGA;7;PB;16/03/2021
JURU;2;PB;16/03/2021
LAGOA;2;PB;16/03/2021
LAGOA DE DENTRO;6;PB;16/03/2021
LAGOA SECA;13;PB;16/03/2021
LASTRO;1;PB;16/03/2021
LIVRAMENTO;2;PB;16/03/2021
LOGRADOURO;2;PB;16/03/2021
LUCENA;10;PB;16/03/2021
MAE D'AGUA;1;PB;16/03/2021
MALTA;1;PB;16/03/2021
MAMANGUAPE;48;PB;16/03/2021
MANAIRA;13;PB;16/03/2021
MARCACAO;2;PB;16/03/2021
MARI;18;PB;16/03/2021
MASSARANDUBA;8;PB;16/03/2021
MATARACA;10;PB;16/03/2021
MATINHAS;1;PB;16/03/2021
MATUREIA;4;PB;16/03/2021
MOGEIRO;2;PB;16/03/2021
MONTADAS;5;PB;16/03/2021
MONTEIRO;28;PB;16/03/2021
MULUNGU;2;PB;16/03/2021
NATUBA;1;PB;16/03/2021
NAZAREZINHO;9;PB;16/03/2021
NOVA FLORESTA;4;PB;16/03/2021
NOVA OLINDA;4;PB;16/03/2021
NOVA PALMEIRA;3;PB;16/03/2021
OLHO D'AGUA;1;PB;16/03/2021
OLIVEDOS;6;PB;16/03/2021
PASSAGEM;3;PB;16/03/2021
PATOS;145;PB;16/03/2021
PAULISTA;7;PB;16/03/2021
PEDRA BRANCA;3;PB;16/03/2021
PEDRA LAVRADA;13;PB;16/03/2021
PEDRAS DE FOGO;19;PB;16/03/2021
PIANCO;12;PB;16/03/2021
PICUI;5;PB;16/03/2021
PILAR;1;PB;16/03/2021
PILOES;6;PB;16/03/2021
PILOEZINHOS;1;PB;16/03/2021
PIRPIRITUBA;7;PB;16/03/2021
PITIMBU;9;PB;16/03/2021
POCINHOS;4;PB;16/03/2021
POCO DANTAS;1;PB;16/03/2021
POMBAL;24;PB;16/03/2021
PRATA;1;PB;16/03/2021
PRINCESA ISABEL;9;PB;16/03/2021
PUXINANA;5;PB;16/03/2021
QUEIMADAS;27;PB;16/03/2021
REMIGIO;12;PB;16/03/2021
RIACHAO DO BACAMARTE;1;PB;16/03/2021
RIACHO DE SANTO ANTONIO;5;PB;16/03/2021
RIACHO DOS CAVALOS;3;PB;16/03/2021
RIO TINTO;17;PB;16/03/2021
SALGADO DE SAO FELIX;9;PB;16/03/2021
SANTA CECILIA;4;PB;16/03/2021
SANTA CRUZ;3;PB;16/03/2021
SANTA HELENA;4;PB;16/03/2021
SANTA LUZIA;10;PB;16/03/2021
SANTA RITA;93;PB;16/03/2021
SANTA TERESINHA;2;PB;16/03/2021
SANTANA DOS GARROTES;1;PB;16/03/2021
SANTAREM;1;PB;16/03/2021
SANTO ANDRE;1;PB;16/03/2021
SAO BENTO;8;PB;16/03/2021
SAO DOMINGOS DO CARIRI;2;PB;16/03/2021
SAO FRANCISCO;4;PB;16/03/2021
SAO JOAO DO CARIRI;2;PB;16/03/2021
SAO JOAO DO RIO DO PEIXE;4;PB;16/03/2021
SAO JOSE DA LAGOA TAPADA;2;PB;16/03/2021
SAO JOSE DE CAIANA;3;PB;16/03/2021
SAO JOSE DE ESPINHARAS;1;PB;16/03/2021
SAO JOSE DE PIRANHAS;12;PB;16/03/2021
SAO JOSE DO BONFIM;3;PB;16/03/2021
SAO JOSE DO BREJO DO CRUZ;1;PB;16/03/2021
SAO JOSE DO SABUGI;1;PB;16/03/2021
SAO MAMEDE;6;PB;16/03/2021
SAO SEBASTIAO DE LAGOA DE ROCA;5;PB;16/03/2021
SAO VICENTE DO SERIDO;4;PB;16/03/2021
SAPE;8;PB;16/03/2021
SERRA BRANCA;9;PB;16/03/2021
SERRARIA;2;PB;16/03/2021
SERTAOZINHO;2;PB;16/03/2021
SOBRADO;2;PB;16/03/2021
SOLANEA;21;PB;16/03/2021
SOLEDADE;6;PB;16/03/2021
SOUSA;72;PB;16/03/2021
SUME;17;PB;16/03/2021
TAPEROA;2;PB;16/03/2021
TAVARES;5;PB;16/03/2021
TEIXEIRA;10;PB;16/03/2021
TRIUNFO;1;PB;16/03/2021
UIRAUNA;10;PB;16/03/2021
UMBUZEIRO;2;PB;16/03/2021
VARZEA;3;PB;16/03/2021
VIEIROPOLIS;1;PB;16/03/2021
VISTA SERRANA;3;PB;16/03/2021
ABREU E LIMA;107;PE;16/03/2021
AFOGADOS DA INGAZEIRA;39;PE;16/03/2021
AFRANIO;8;PE;16/03/2021
AGRESTINA;12;PE;16/03/2021
AGUA PRETA;17;PE;16/03/2021
AGUAS BELAS;12;PE;16/03/2021
ALAGOINHA;14;PE;16/03/2021
ALIANCA;27;PE;16/03/2021
ALTINHO;10;PE;16/03/2021
AMARAJI;13;PE;16/03/2021
ANGELIM;8;PE;16/03/2021
ARACOIABA;8;PE;16/03/2021
ARARIPINA;56;PE;16/03/2021
ARCOVERDE;71;PE;16/03/2021
BARRA DE GUABIRABA;8;PE;16/03/2021
BARREIROS;32;PE;16/03/2021
BELEM DE MARIA;3;PE;16/03/2021
BELEM DE SAO FRANCISCO;20;PE;16/03/2021
BELO JARDIM;91;PE;16/03/2021
BETANIA;30;PE;16/03/2021
BEZERROS;43;PE;16/03/2021
BODOCO;17;PE;16/03/2021
BOM CONSELHO;21;PE;16/03/2021
BOM JARDIM;24;PE;16/03/2021
BONITO;19;PE;16/03/2021
BREJAO;3;PE;16/03/2021
BREJINHO;7;PE;16/03/2021
BREJO DA MADRE DE DEUS;18;PE;16/03/2021
BUENOS AIRES;1;PE;16/03/2021
BUIQUE;30;PE;16/03/2021
CABO DE SANTO AGOSTINHO;293;PE;16/03/2021
CABROBO;25;PE;16/03/2021
CACHOEIRINHA;17;PE;16/03/2021
CAETES;6;PE;16/03/2021
CALCADO;8;PE;16/03/2021
CALUMBI;5;PE;16/03/2021
CAMARAGIBE;232;PE;16/03/2021
CAMOCIM DE SAO FELIX;18;PE;16/03/2021
CAMUTANGA;5;PE;16/03/2021
CANHOTINHO;36;PE;16/03/2021
CAPOEIRAS;5;PE;16/03/2021
CARNAIBA;10;PE;16/03/2021
CARNAUBEIRA DA PENHA;3;PE;16/03/2021
CARPINA;129;PE;16/03/2021
CARUARU;420;PE;16/03/2021
CASINHAS;8;PE;16/03/2021
CATENDE;19;PE;16/03/2021
CEDRO;2;PE;16/03/2021
CHA DE ALEGRIA;4;PE;16/03/2021
CHA GRANDE;17;PE;16/03/2021
CONDADO;19;PE;16/03/2021
CORRENTES;8;PE;16/03/2021
CORTES;13;PE;16/03/2021
CUMARU;7;PE;16/03/2021
CUPIRA;6;PE;16/03/2021
CUSTODIA;54;PE;16/03/2021
DORMENTES;21;PE;16/03/2021
ESCADA;57;PE;16/03/2021
EXU;24;PE;16/03/2021
FEIRA NOVA;17;PE;16/03/2021
FERNANDO DE NORONHA;11;PE;16/03/2021
FERREIROS;18;PE;16/03/2021
FLORES;12;PE;16/03/2021
FLORESTA;30;PE;16/03/2021
FREI MIGUELINHO;8;PE;16/03/2021
GAMELEIRA;37;PE;16/03/2021
GARANHUNS;174;PE;16/03/2021
GLORIA DO GOITA;10;PE;16/03/2021
GOIANA;114;PE;16/03/2021
GRANITO;3;PE;16/03/2021
GRAVATA;47;PE;16/03/2021
IATI;10;PE;16/03/2021
IBIMIRIM;21;PE;16/03/2021
IBIRAJUBA;3;PE;16/03/2021
IGARASSU;144;PE;16/03/2021
IGUARACI;3;PE;16/03/2021
ILHA DE ITAMARACA;27;PE;16/03/2021
INAJA;13;PE;16/03/2021
INGAZEIRA;4;PE;16/03/2021
IPOJUCA;130;PE;16/03/2021
IPUBI;11;PE;16/03/2021
ITACURUBA;6;PE;16/03/2021
ITAIBA;9;PE;16/03/2021
ITAMBE;21;PE;16/03/2021
ITAPETIM;4;PE;16/03/2021
ITAPISSUMA;24;PE;16/03/2021
ITAQUITINGA;10;PE;16/03/2021
JABOATAO DOS GUARARAPES;964;PE;16/03/2021
JAQUEIRA;3;PE;16/03/2021
JATAUBA;5;PE;16/03/2021
JATOBA;9;PE;16/03/2021
JOAO ALFREDO;24;PE;16/03/2021
JOAQUIM NABUCO;10;PE;16/03/2021
JUCATI;5;PE;16/03/2021
JUPI;3;PE;16/03/2021
JUREMA;9;PE;16/03/2021
LAGOA DO CARRO;15;PE;16/03/2021
LAGOA DO ITAENGA;22;PE;16/03/2021
LAGOA DO OURO;3;PE;16/03/2021
LAGOA DOS GATOS;1;PE;16/03/2021
LAGOA GRANDE;15;PE;16/03/2021
LAJEDO;16;PE;16/03/2021
LIMOEIRO;90;PE;16/03/2021
MACAPARANA;6;PE;16/03/2021
MACHADOS;2;PE;16/03/2021
MANARI;4;PE;16/03/2021
MARAIAL;8;PE;16/03/2021
MIRANDIBA;20;PE;16/03/2021
MOREILANDIA;8;PE;16/03/2021
MORENO;55;PE;16/03/2021
NAZARE DA MATA;27;PE;16/03/2021
OLINDA;714;PE;16/03/2021
OROBO;14;PE;16/03/2021
OROCO;9;PE;16/03/2021
OURICURI;84;PE;16/03/2021
PALMARES;44;PE;16/03/2021
PALMEIRINA;1;PE;16/03/2021
PANELAS;5;PE;16/03/2021
PARANATAMA;5;PE;16/03/2021
PARNAMIRIM;21;PE;16/03/2021
PASSIRA;11;PE;16/03/2021
PAUDALHO;59;PE;16/03/2021
PAULISTA;668;PE;16/03/2021
PEDRA;14;PE;16/03/2021
PESQUEIRA;42;PE;16/03/2021
PETROLANDIA;40;PE;16/03/2021
PETROLINA;562;PE;16/03/2021
POCAO;2;PE;16/03/2021
POMBOS;22;PE;16/03/2021
PRIMAVERA;7;PE;16/03/2021
QUIPAPA;8;PE;16/03/2021
QUIXABA;4;PE;16/03/2021
RECIFE;3196;PE;16/03/2021
RIACHO DAS ALMAS;8;PE;16/03/2021
RIBEIRAO;35;PE;16/03/2021
RIO FORMOSO;25;PE;16/03/2021
SAIRE;2;PE;16/03/2021
SALGADINHO;5;PE;16/03/2021
SALGUEIRO;81;PE;16/03/2021
SALOA;6;PE;16/03/2021
SANHARO;12;PE;16/03/2021
SANTA CRUZ;2;PE;16/03/2021
SANTA CRUZ DA BAIXA VERDE;14;PE;16/03/2021
SANTA CRUZ DO CAPIBARIBE;49;PE;16/03/2021
SANTA FILOMENA;4;PE;16/03/2021
SANTA MARIA DA BOA VISTA;18;PE;16/03/2021
SANTA MARIA DO CAMBUCA;7;PE;16/03/2021
SANTA TEREZINHA;1;PE;16/03/2021
SAO BENEDITO DO SUL;1;PE;16/03/2021
SAO BENTO DO UNA;29;PE;16/03/2021
SAO CAITANO;23;PE;16/03/2021
SAO JOAO;5;PE;16/03/2021
SAO JOAQUIM DO MONTE;4;PE;16/03/2021
SAO JOSE DA COROA GRANDE;19;PE;16/03/2021
SAO JOSE DO BELMONTE;41;PE;16/03/2021
SAO JOSE DO EGITO;34;PE;16/03/2021
SAO LOURENCO DA MATA;111;PE;16/03/2021
SAO VICENTE FERRER;4;PE;16/03/2021
SERRA TALHADA;95;PE;16/03/2021
SERRITA;6;PE;16/03/2021
SERTANIA;37;PE;16/03/2021
SIRINHAEM;30;PE;16/03/2021
SURUBIM;62;PE;16/03/2021
TABIRA;25;PE;16/03/2021
TACAIMBO;5;PE;16/03/2021
TACARATU;1;PE;16/03/2021
TAMANDARE;10;PE;16/03/2021
TAQUARITINGA DO NORTE;12;PE;16/03/2021
TEREZINHA;3;PE;16/03/2021
TERRA NOVA;3;PE;16/03/2021
TIMBAUBA;30;PE;16/03/2021
TORITAMA;18;PE;16/03/2021
TRACUNHAEM;7;PE;16/03/2021
TRINDADE;15;PE;16/03/2021
TRIUNFO;15;PE;16/03/2021
TUPANATINGA;12;PE;16/03/2021
VENTUROSA;7;PE;16/03/2021
VERDEJANTE;5;PE;16/03/2021
VERTENTE DO LERIO;2;PE;16/03/2021
VERTENTES;16;PE;16/03/2021
VICENCIA;19;PE;16/03/2021
VITORIA DE SANTO ANTAO;167;PE;16/03/2021
XEXEU;12;PE;16/03/2021
ACAUA;1;PI;16/03/2021
AGRICOLANDIA;7;PI;16/03/2021
AGUA BRANCA;22;PI;16/03/2021
ALAGOINHA DO PIAUI;1;PI;16/03/2021
ALEGRETE DO PIAUI;5;PI;16/03/2021
ALTO LONGA;6;PI;16/03/2021
ALTOS;52;PI;16/03/2021
ALVORADA DO GURGUEIA;8;PI;16/03/2021
AMARANTE;12;PI;16/03/2021
ANGICAL DO PIAUI;8;PI;16/03/2021
ANISIO DE ABREU;1;PI;16/03/2021
ANTONIO ALMEIDA;1;PI;16/03/2021
AROAZES;4;PI;16/03/2021
AROEIRAS DO ITAIM;3;PI;16/03/2021
ARRAIAL;1;PI;16/03/2021
AVELINO LOPES;9;PI;16/03/2021
BAIXA GRANDE DO RIBEIRO;21;PI;16/03/2021
BARRA D'ALCANTARA;1;PI;16/03/2021
BARRAS;30;PI;16/03/2021
BARREIRAS DO PIAUI;1;PI;16/03/2021
BARRO DURO;4;PI;16/03/2021
BATALHA;20;PI;16/03/2021
BENEDITINOS;7;PI;16/03/2021
BERTOLINIA;10;PI;16/03/2021
BETANIA DO PIAUI;1;PI;16/03/2021
BOA HORA;2;PI;16/03/2021
BOCAINA;4;PI;16/03/2021
BOM JESUS;44;PI;16/03/2021
BOM PRINCIPIO DO PIAUI;4;PI;16/03/2021
BONFIM DO PIAUI;6;PI;16/03/2021
BOQUEIRAO DO PIAUI;5;PI;16/03/2021
BRASILEIRA;11;PI;16/03/2021
BREJO DO PIAUI;1;PI;16/03/2021
BURITI DOS LOPES;12;PI;16/03/2021
BURITI DOS MONTES;5;PI;16/03/2021
CABECEIRAS DO PIAUI;3;PI;16/03/2021
CAJAZEIRAS DO PIAUI;1;PI;16/03/2021
CAJUEIRO DA PRAIA;3;PI;16/03/2021
CALDEIRAO GRANDE DO PIAUI;2;PI;16/03/2021
CAMPINAS DO PIAUI;7;PI;16/03/2021
CAMPO ALEGRE DO FIDALGO;3;PI;16/03/2021
CAMPO LARGO DO PIAUI;1;PI;16/03/2021
CAMPO MAIOR;82;PI;16/03/2021
CANAVIEIRA;2;PI;16/03/2021
CANTO DO BURITI;16;PI;16/03/2021
CAPITAO DE CAMPOS;7;PI;16/03/2021
CAPITAO GERVASIO OLIVEIRA;4;PI;16/03/2021
CARACOL;14;PI;16/03/2021
CARAUBAS DO PIAUI;4;PI;16/03/2021
CARIDADE DO PIAUI;1;PI;16/03/2021
CASTELO DO PIAUI;11;PI;16/03/2021
COCAL;13;PI;16/03/2021
COCAL DE TELHA;1;PI;16/03/2021
COIVARAS;1;PI;16/03/2021
COLONIA DO GURGUEIA;3;PI;16/03/2021
CONCEICAO DO CANINDE;3;PI;16/03/2021
CORRENTE;40;PI;16/03/2021
CRISTALANDIA DO PIAUI;9;PI;16/03/2021
CRISTINO CASTRO;7;PI;16/03/2021
CURIMATA;11;PI;16/03/2021
CURRAIS;4;PI;16/03/2021
CURRAL NOVO DO PIAUI;5;PI;16/03/2021
DEMERVAL LOBAO;10;PI;16/03/2021
DIRCEU ARCOVERDE;6;PI;16/03/2021
DOM EXPEDITO LOPES;5;PI;16/03/2021
DOM INOCENCIO;8;PI;16/03/2021
DOMINGOS MOURAO;2;PI;16/03/2021
ELESBAO VELOSO;4;PI;16/03/2021
ESPERANTINA;50;PI;16/03/2021
FARTURA DO PIAUI;2;PI;16/03/2021
FLORES DO PIAUI;1;PI;16/03/2021
FLORESTA DO PIAUI;1;PI;16/03/2021
FLORIANO;114;PI;16/03/2021
FRANCINOPOLIS;5;PI;16/03/2021
FRANCISCO AYRES;4;PI;16/03/2021
FRANCISCO MACEDO;1;PI;16/03/2021
FRANCISCO SANTOS;9;PI;16/03/2021
FRONTEIRAS;15;PI;16/03/2021
GEMINIANO;3;PI;16/03/2021
GILBUES;17;PI;16/03/2021
GUADALUPE;11;PI;16/03/2021
GUARIBAS;7;PI;16/03/2021
HUGO NAPOLEAO;2;PI;16/03/2021
ILHA GRANDE;4;PI;16/03/2021
INHUMA;19;PI;16/03/2021
IPIRANGA DO PIAUI;11;PI;16/03/2021
ISAIAS COELHO;2;PI;16/03/2021
ITAINOPOLIS;5;PI;16/03/2021
ITAUEIRA;44;PI;16/03/2021
JACOBINA DO PIAUI;2;PI;16/03/2021
JAICOS;3;PI;16/03/2021
JARDIM DO MULATO;3;PI;16/03/2021
JATOBA DO PIAUI;3;PI;16/03/2021
JERUMENHA;6;PI;16/03/2021
JOAQUIM PIRES;7;PI;16/03/2021
JOSE DE FREITAS;30;PI;16/03/2021
JULIO BORGES;5;PI;16/03/2021
JUREMA;1;PI;16/03/2021
LAGOA ALEGRE;30;PI;16/03/2021
LAGOA DE SAO FRANCISCO;4;PI;16/03/2021
LAGOA DO BARRO DO PIAUI;1;PI;16/03/2021
LAGOA DO PIAUI;1;PI;16/03/2021
LANDRI SALES;5;PI;16/03/2021
LUIS CORREIA;13;PI;16/03/2021
LUZILANDIA;7;PI;16/03/2021
MANOEL EMIDIO;5;PI;16/03/2021
MARCOLANDIA;6;PI;16/03/2021
MARCOS PARENTE;6;PI;16/03/2021
MATIAS OLIMPIO;1;PI;16/03/2021
MIGUEL ALVES;9;PI;16/03/2021
MIGUEL LEAO;1;PI;16/03/2021
MILTON BRANDAO;3;PI;16/03/2021
MONSENHOR GIL;5;PI;16/03/2021
MONSENHOR HIPOLITO;9;PI;16/03/2021
MONTE ALEGRE DO PIAUI;10;PI;16/03/2021
MORRO CABECA NO TEMPO;1;PI;16/03/2021
MURICI DOS PORTELAS;1;PI;16/03/2021
NAZARE DO PIAUI;6;PI;16/03/2021
NAZARIA;4;PI;16/03/2021
NOSSA SENHORA DOS REMEDIOS;6;PI;16/03/2021
NOVA SANTA RITA;1;PI;16/03/2021
NOVO ORIENTE DO PIAUI;4;PI;16/03/2021
NOVO SANTO ANTONIO;1;PI;16/03/2021
OEIRAS;47;PI;16/03/2021
PADRE MARCOS;8;PI;16/03/2021
PAES LANDIM;3;PI;16/03/2021
PAJEU DO PIAUI;1;PI;16/03/2021
PALMEIRA DO PIAUI;2;PI;16/03/2021
PALMEIRAIS;5;PI;16/03/2021
PARNAGUA;11;PI;16/03/2021
PARNAIBA;202;PI;16/03/2021
PASSAGEM FRANCA DO PIAUI;1;PI;16/03/2021
PATOS DO PIAUI;3;PI;16/03/2021
PAULISTANA;11;PI;16/03/2021
